19539.925233402755,1.6739882790945553,280223.6758545951,5359.582408133982,62.340710527204514,10.5,4.7,1.0,3617.10661422876,0.8921174782557069,79587.35950093216,2104.2081095647413,7.97731047525499,0.1,0.5,1.0,CAR
8544.276397515205,0.9051778776150531,81934.69901236921,6.811663392848704,3.2190267510390083,11.4,10.4,19.2,149.741330446318,0.039281714853203836,154.3053121808415,948.2600717083646,4.458626831082061,0.7,0.1,7.3,CAR
21387.336346379016,0.9619857667122811,92541.66153570154,6.096834615158895,4.591765160658912,12.3,1.4,12.1,79.51972413877685,0.040673220302695545,165.4310849791605,1303.1517053969985,6.800704875902466,0.2,1.2,1.5,CAR
11421.97447734361,0.7616871133844443,58016.72586959272,69.00755398751461,4.423042175666807,14.0,14.3,15.1,176.66423879347806,0.03330048985306074,110.89226244538017,1280.233990315353,5.123575518085497,0.1,0.9,0.5,CAR
497.37991503207013,0.6910584375088875,47756.176405222504,-74.2086112499054,2.0652391383676085,20.9,20.7,20.4,30.808688933348094,0.02506072298641352,62.803983660175504,33.5390952306151,2.282016657189305,20.9,0.2,0.4,CAR
36486.369481281145,0.7528477468424462,56677.97299257479,-58.928517439474994,1.9244090413085908,20.9,20.6,18.5,199.2850329202156,0.02539481904996363,64.48968345803956,-68.33502654030801,2.265932368509798,8.1,20.9,8.3,CAR
42881.254103122046,0.7114332460921954,50613.72636452782,-83.15938049000803,1.964504906838785,20.9,20.7,21.2,341.5323579503138,0.023586115964740452,55.630486630218435,-75.39890241854474,2.3397311373491867,8.1,21.0,7.9,CAR
57305.27163905208,0.7866163112008345,61876.52210472082,-62.10989688626893,1.7743036700359827,20.9,20.6,18.4,124.20620087993939,0.022761214487081804,51.807288492694255,-71.51831820726117,2.560921655412683,8.3,20.9,0.3,CAR
1882.9382497642655,0.770239497805695,59326.888397996925,-80.14264841022239,1.8622036492212795,20.9,20.5,18.5,6.661338147750939,0.022639229361151328,51.25347060668164,-137.31822264230394,2.583137475149711,20.9,8.3,7.9,CAR
64765.97036453313,0.7684099638733275,59045.38725798085,-74.7695321921779,1.8365890020102251,20.9,18.5,20.4,47.600812180803594,0.02269602634303933,51.51096117639352,15.70850926297155,2.4600218198829396,20.9,8.2,8.0,CAR
7247.535904753023,0.8273319975567464,68447.8234181236,-70.26979595334592,1.8932952534857976,20.9,20.7,21.1,27.755575615628914,0.023958298955530546,57.40000888425761,-22.045098540394935,2.6972043239502903,0.2,20.9,8.4,CAR
25099.92214072554,1.3356512538005412,178396.4271778958,589.311342376341,12.968681224232558,12.9,13.6,20.7,35.52713678800501,0.08022933487849009,643.6746175044907,3031.938482227337,16.018225286281872,0.1,0.3,0.8,CAR
15614.176618328202,1.985041423667147,394038.94536744937,461.0305682087276,6.4589004730348645,18.0,17.4,15.1,448.25254619240695,0.10627367008503415,1129.409295334268,1733.425324354283,7.5695184154277255,0.2,1.3,20.8,CAR
8668.621376273222,2.9750000571834736,885062.5340241672,1153.8939523979834,8.095419025240824,13.8,14.0,12.3,178.4683512084939,0.18416235029385356,3391.577126575602,2670.4204690757015,12.840255671887611,0.2,1.4,1.9,CAR
19557.688801796758,1.4523580797958437,210934.39919482707,11.322023008881228,2.8176520256022783,13.5,13.8,14.2,114.90808304870372,0.050519236430174655,255.2193249487886,654.7225718413428,3.257876764019102,2.0,17.7,2.3,CAR
3037.5701953744287,1.3033704708985556,169877.45844103227,297.217646870671,3.5382627598879117,12.4,12.6,11.9,134.1982081015658,0.04948776176342831,244.90385643538372,1023.7857374015277,4.474199031470575,0.1,4.9,0.9,CAR
20534.685063466895,1.6090181362203693,258893.9362686071,1365.3248763465265,8.930871157420656,14.7,12.5,0.8,378.5860513971784,0.09105046277008363,829.0186770646387,2761.462855150199,12.772862474900085,0.1,0.4,0.8,CAR
28403.945862010005,1.4184740125062367,201206.8524155543,-87.23229255362978,4.094927084776041,12.1,16.2,15.6,843.4919429589627,0.04937425574887601,243.78171307554157,1084.31204798586,5.042206206588635,1.1,6.4,0.3,CAR
25330.84852984757,2.862557836411867,819423.7366802989,125.70323688609211,4.132416209260952,11.8,12.2,14.8,502.6534743990396,0.15534081856307935,2413.0769911847538,1637.0008141945586,5.965901728444754,0.9,0.5,0.2,CAR
18829.382497642655,2.3041485311169203,530910.0453448262,5044.342613128068,65.08768612881441,12.5,12.3,11.2,34.00058012914542,0.21639130527308145,4682.5196997787925,8203.70832255727,81.94914141029422,0.2,0.6,1.2,CAR
5062.616992290715,1.061888629408917,112760.74612679481,-401.3181685490838,5.6128998817105495,17.2,17.7,18.0,83.26672684688674,0.05261486623546032,276.8324148975383,3548.968393647242,28.23968564002571,0.1,0.4,0.8,CAR
21085.355683680973,1.36381682567566,185999.63339960336,1421.4674222834249,14.344245513356881,16.2,18.2,15.5,383.02694349567906,0.0741813333882842,550.2870223263768,3393.407970698116,20.330226589292984,0.1,0.7,0.5,CAR
29167.779302952116,1.190434252826348,141713.37103022257,58.17072561932067,3.4582390243186185,11.4,1.5,2.2,138.50032232198828,0.046017378655004576,211.75991382780708,1081.8638057004741,5.172929410137258,0.1,0.9,0.4,CAR
53397.286592371536,1.2480211160408692,155755.6706083897,162.7439137809914,4.4511130947109825,12.3,19.1,12.6,196.09314172441827,0.047966893133507986,230.08228368813755,1362.4134237382984,5.927935731579458,0.1,0.7,0.3,CAR
12576.606422953773,0.5608722581517809,31457.768996427792,-117.12652769101732,2.408922974748293,20.7,20.5,20.3,128.23075934420558,0.036112244408775536,130.409419623914,862.8771269898848,3.5458171710008526,0.2,0.5,8.6,CAR
9201.528428093297,0.6076475629642342,36923.556077637295,-93.79413614579069,2.335524355432959,21.0,20.7,20.4,235.64483697668948,0.039206565197225846,153.71547545643207,381.0557626340919,2.7322792262975435,0.1,8.5,9.0,CAR
28599.345114344032,0.6031361116807428,36377.31692133655,-31.05733619345249,2.1912783371153064,20.8,21.2,18.6,113.9366379021567,0.03981543712562824,158.52690335048555,526.8025053467059,3.013306513490479,0.3,8.6,8.3,CAR
28634.872251132037,1.5225775365999081,231824.23549586444,657.9952807000594,8.352926482757171,15.0,16.0,11.2,200.67281170099704,0.08647167613499002,747.7350773594603,2674.4310572591603,13.028263317442997,0.1,1.2,0.6,CAR
5524.469770534779,1.3845521977655104,191698.4788337305,112.000449770277,3.3841249421809207,12.3,12.5,2.2,347.08347307343956,0.0465277458400315,216.48311329545683,1081.6489668918725,4.959212966193218,1.0,0.1,2.7,CAR
39612.757518625585,1.3342934575232572,178033.90307893683,75.0079234962378,3.2976483982553524,1.6,12.7,19.7,11.934897514720435,0.049259600015756216,242.650819371229,1289.6069736830038,5.792767371195512,0.6,0.2,1.0,CAR
2096.1010704922955,1.2568988969278565,157979.48370984624,15.407444465365773,4.514806342000566,12.1,11.3,11.6,213.44037648418634,0.045275662611566264,204.9885624916379,1729.6818668169674,8.925300590081747,0.7,0.1,0.4,CAR
28883.562208648076,1.2651978431980735,160072.5582433057,201.1543639166637,3.549995754229665,20.0,19.6,13.0,861.8106228652778,0.06726849553154172,452.50504910770496,165.83236433030058,2.8643795411606674,0.1,0.3,1.1,CAR
27657.8759894619,1.3708339022048306,187918.5587434123,206.8597032547413,3.681158675096154,13.8,17.4,13.5,510.9801470837283,0.06402337480928796,409.8992521970569,1600.0694634257052,7.4740641659558715,0.1,0.3,1.1,CAR
31832.31456205249,1.777354467362946,315898.89026550215,3559.149426017434,48.99370883818752,13.3,13.6,12.7,22.20446049250313,0.09087128268557029,825.7590016920828,5808.031954942074,58.9466552022416,0.2,1.0,0.8,CAR
4831.690603168681,1.4798165185558187,218985.69285906642,1658.0650916396398,21.195484489498877,15.6,20.2,17.6,16.09823385706477,0.08422158494967771,709.327537143578,4132.242826542395,28.046986302839354,0.2,0.5,0.7,CAR
10835.776720341528,1.1392382079316699,129786.36944113628,429.95119923211945,8.026208843725444,12.1,11.9,12.4,168.4763439868675,0.05374628898123809,288.8663579254754,2732.701053060917,14.969277792823206,0.6,0.2,0.9,CAR
29167.779302952116,0.7720391262711246,59604.44124934815,161.2139682585192,3.497738594039414,4.1,12.2,17.4,212.0525977034049,0.029244348579078355,85.52319238146423,661.3314819899689,3.4507107464703903,0.1,0.4,6.4,CAR
4725.109192804666,0.8167365600995122,66705.86086031841,-204.77363757807657,3.0523082652930387,20.8,19.4,19.0,32.057689836051395,0.03296123544584436,108.64430421163868,724.4844290289494,3.625501145646563,0.6,1.5,7.4,CAR
22666.313270747196,0.6558710051380232,43016.677538076096,222.0060495348676,2.677402785725301,20.1,20.6,0.1,66.89093723366568,0.03428656019581917,117.55682100615311,635.1821291165692,2.9709082008879344,0.3,0.1,0.6,CAR
25721.647034515627,1.3578259789381424,184369.1389079325,294.5391747440842,6.864956043738605,11.9,15.2,15.4,197.0645868709653,0.07704250858345421,593.5548128831615,3257.3637733138535,19.886796127427175,0.1,0.4,1.2,CAR
